user_id,group,user_segment,device,region,converted,revenue,incentive_cost,sessions,time_on_site_mins
AB019031,Control,New,Mobile,North,0,0.0,0.0,7,21.7
AB019032,Control,New,Mobile,North,0,0.0,0.0,6,15.1
AB019033,Control,Power,Mobile,West,0,0.0,0.0,1,5.2
AB019034,Control,New,Mobile,West,0,0.0,0.0,1,4.3
AB019035,Control,Returning,Mobile,West,0,0.0,0.0,7,46.0
AB019036,Control,Power,Desktop,South,1,2434.44,0.0,6,43.3
AB019037,Control,New,Mobile,East,0,0.0,0.0,5,35.0
AB019038,Control,Returning,Mobile,North,0,0.0,0.0,6,18.4
AB019039,Control,New,Mobile,East,1,1000.98,0.0,11,75.5
AB019040,Control,Returning,Mobile,West,0,0.0,0.0,6,24.0
AB019041,Control,Power,Mobile,East,1,2916.16,0.0,8,20.6
AB019042,Control,Returning,Desktop,North,0,0.0,0.0,3,9.7
AB019043,Control,Returning,Desktop,South,0,0.0,0.0,1,3.5
AB019044,Control,New,Mobile,East,0,0.0,0.0,3,12.8
AB019045,Control,Returning,Mobile,South,0,0.0,0.0,3,13.0
AB019046,Control,New,Desktop,North,0,0.0,0.0,1,2.8
AB019047,Control,Returning,Desktop,West,0,0.0,0.0,4,16.7
AB019048,Control,New,Mobile,West,0,0.0,0.0,6,24.0
AB019049,Control,Power,Desktop,South,0,0.0,0.0,2,9.9
AB019050,Control,New,Desktop,West,0,0.0,0.0,7,55.9
AB019051,Control,Power,Mobile,East,0,0.0,0.0,6,34.3
AB019052,Control,New,Mobile,West,1,926.9,0.0,7,48.6
AB019053,Control,New,Mobile,West,1,1011.26,0.0,3,17.1
AB019054,Control,Returning,Desktop,West,0,0.0,0.0,1,6.0
AB019055,Control,Power,Desktop,North,0,0.0,0.0,2,12.9
AB019056,Control,New,Mobile,North,0,0.0,0.0,4,14.3
AB019057,Control,New,Desktop,North,0,0.0,0.0,5,15.8
AB019058,Control,New,Mobile,South,0,0.0,0.0,7,33.5
AB019059,Control,New,Mobile,West,1,911.14,0.0,7,33.0
AB019060,Control,Power,Desktop,East,0,0.0,0.0,3,22.3
AB019061,Control,Returning,Mobile,East,0,0.0,0.0,5,30.2
AB019062,Control,Power,Mobile,West,1,3457.39,0.0,8,42.6
AB019063,Control,New,Mobile,East,0,0.0,0.0,5,18.3
AB019064,Control,Power,Desktop,East,0,0.0,0.0,7,50.5
AB019065,Control,Power,Tablet,West,0,0.0,0.0,2,10.8
AB019066,Control,New,Desktop,East,0,0.0,0.0,7,45.1
AB019067,Control,Returning,Mobile,North,0,0.0,0.0,5,32.8
AB019068,Control,New,Desktop,West,0,0.0,0.0,5,14.2
AB019069,Control,Returning,Tablet,East,0,0.0,0.0,6,30.9
AB019070,Control,Returning,Mobile,North,0,0.0,0.0,4,19.3
AB019071,Control,Power,Mobile,West,0,0.0,0.0,7,54.7
AB019072,Control,Returning,Tablet,East,0,0.0,0.0,2,13.8
AB019073,Control,Returning,Desktop,West,0,0.0,0.0,7,41.3
AB019074,Control,Power,Mobile,North,0,0.0,0.0,1,3.4
AB019075,Control,Returning,Mobile,East,0,0.0,0.0,4,12.9
AB019076,Control,Returning,Desktop,West,0,0.0,0.0,2,7.4
AB019077,Control,Power,Mobile,West,1,3707.8,0.0,3,19.4
AB019078,Control,Power,Mobile,East,0,0.0,0.0,3,8.9
AB019079,Control,Power,Mobile,North,0,0.0,0.0,6,18.3
AB019080,Control,New,Desktop,East,0,0.0,0.0,1,4.7
AB019081,Control,Power,Desktop,South,0,0.0,0.0,7,21.9
AB019082,Control,Power,Mobile,North,0,0.0,0.0,2,13.3
AB019083,Control,New,Mobile,South,1,833.08,0.0,4,21.1
AB019084,Control,Returning,Desktop,North,0,0.0,0.0,3,22.1
AB019085,Control,New,Mobile,West,0,0.0,0.0,8,47.5
AB019086,Control,New,Mobile,North,0,0.0,0.0,1,5.2
AB019087,Control,New,Mobile,North,0,0.0,0.0,8,20.9
AB019088,Control,New,Mobile,North,0,0.0,0.0,5,22.5
AB019089,Control,Power,Mobile,South,0,0.0,0.0,6,25.2
AB019090,Control,Returning,Mobile,West,0,0.0,0.0,2,10.2
AB019091,Control,New,Desktop,East,0,0.0,0.0,5,29.4
AB019092,Control,Returning,Tablet,North,0,0.0,0.0,7,31.0
AB019093,Control,Returning,Desktop,West,0,0.0,0.0,4,14.7
AB019094,Control,New,Desktop,North,0,0.0,0.0,5,39.0
AB019095,Control,Power,Mobile,East,0,0.0,0.0,6,22.6
AB019096,Control,Power,Desktop,East,0,0.0,0.0,2,9.5
AB019097,Control,Power,Mobile,North,0,0.0,0.0,3,9.0
AB019098,Control,Returning,Tablet,West,0,0.0,0.0,2,5.9
AB019099,Control,Returning,Mobile,South,0,0.0,0.0,8,29.0
AB019100,Control,Power,Mobile,South,0,0.0,0.0,8,48.3
AB019101,Control,Returning,Mobile,South,0,0.0,0.0,2,10.7
AB019102,Control,New,Mobile,East,0,0.0,0.0,5,22.4
AB019103,Control,New,Desktop,West,0,0.0,0.0,4,21.4
AB019104,Control,Returning,Mobile,East,0,0.0,0.0,5,33.5
AB019105,Control,Returning,Mobile,West,1,923.52,0.0,3,9.2
AB019106,Control,Power,Desktop,East,0,0.0,0.0,8,20.1
AB019107,Control,Returning,Desktop,North,0,0.0,0.0,3,19.8
AB019108,Control,Returning,Mobile,South,0,0.0,0.0,1,2.8
AB019109,Control,New,Desktop,East,0,0.0,0.0,8,28.9
AB019110,Control,Power,Desktop,North,0,0.0,0.0,7,20.6
AB019111,Control,New,Mobile,West,0,0.0,0.0,5,31.5
AB019112,Control,New,Tablet,East,0,0.0,0.0,1,6.5
AB019113,Control,Power,Desktop,South,0,0.0,0.0,6,42.6
AB019114,Control,New,Desktop,West,0,0.0,0.0,4,28.7
AB019115,Control,Power,Desktop,West,0,0.0,0.0,8,44.4
AB019116,Control,New,Mobile,West,1,889.93,0.0,12,46.5
AB019117,Control,Returning,Mobile,North,0,0.0,0.0,1,4.1
AB019118,Control,Returning,Desktop,West,0,0.0,0.0,3,12.2
AB019119,Control,Power,Desktop,East,1,2906.95,0.0,10,73.5
AB019120,Control,Power,Mobile,South,1,3382.52,0.0,11,62.8
AB019121,Control,Returning,Mobile,North,0,0.0,0.0,6,40.8
AB019122,Control,New,Mobile,East,0,0.0,0.0,5,21.4
AB019123,Control,Power,Tablet,South,0,0.0,0.0,7,33.7
AB019124,Control,New,Desktop,South,0,0.0,0.0,7,43.6
AB019125,Control,New,Mobile,West,0,0.0,0.0,1,7.8
AB019126,Control,Returning,Mobile,East,0,0.0,0.0,1,7.1
AB019127,Control,New,Desktop,North,0,0.0,0.0,3,16.4
AB019128,Control,Returning,Mobile,North,0,0.0,0.0,2,10.8
AB019129,Control,New,Mobile,North,0,0.0,0.0,8,44.7
AB019130,Control,Returning,Mobile,East,1,1375.06,0.0,6,20.1
AB019131,Control,New,Desktop,West,0,0.0,0.0,6,16.5
AB019132,Control,New,Mobile,West,0,0.0,0.0,3,22.4
AB019133,Control,Power,Mobile,East,1,2096.32,0.0,8,27.6
AB019134,Control,New,Mobile,West,0,0.0,0.0,6,40.2
AB019135,Control,New,Mobile,West,0,0.0,0.0,5,19.8
AB019136,Control,New,Desktop,West,0,0.0,0.0,8,59.1
AB019137,Control,Returning,Mobile,East,0,0.0,0.0,4,24.2
AB019138,Control,New,Mobile,North,0,0.0,0.0,4,24.7
AB019139,Control,Returning,Mobile,West,0,0.0,0.0,6,19.1
AB019140,Control,Power,Mobile,East,1,2790.17,0.0,2,14.8
AB019141,Control,New,Tablet,West,0,0.0,0.0,3,13.1
AB019142,Control,New,Mobile,South,0,0.0,0.0,5,33.7
AB019143,Control,Returning,Mobile,West,1,1026.6,0.0,12,63.9
AB019144,Control,Power,Desktop,East,0,0.0,0.0,2,12.4
AB019145,Control,Power,Tablet,South,0,0.0,0.0,5,19.6
AB019146,Control,New,Mobile,West,0,0.0,0.0,2,13.9
AB019147,Control,Returning,Desktop,North,0,0.0,0.0,2,13.9
AB019148,Control,Returning,Mobile,North,0,0.0,0.0,8,63.1
AB019149,Control,New,Mobile,West,0,0.0,0.0,6,16.8
AB019150,Control,Power,Desktop,West,0,0.0,0.0,5,18.0
AB019151,Control,Power,Mobile,West,0,0.0,0.0,7,51.8
AB019152,Control,New,Mobile,West,0,0.0,0.0,4,20.0
AB019153,Control,New,Mobile,West,0,0.0,0.0,5,31.4
AB019154,Control,New,Mobile,East,0,0.0,0.0,1,6.6
AB019155,Control,Power,Desktop,West,0,0.0,0.0,5,25.6
AB019156,Control,Returning,Mobile,South,1,1320.24,0.0,11,41.7
AB019157,Control,Returning,Desktop,North,0,0.0,0.0,6,19.1
AB019158,Control,New,Mobile,East,0,0.0,0.0,6,31.3
AB019159,Control,New,Desktop,South,0,0.0,0.0,5,18.2
AB019160,Control,Power,Mobile,North,0,0.0,0.0,1,5.5
AB019161,Control,Power,Desktop,East,0,0.0,0.0,1,2.6
AB019162,Control,New,Mobile,South,0,0.0,0.0,1,7.1
AB019163,Control,New,Mobile,East,0,0.0,0.0,4,10.3
AB019164,Control,Returning,Desktop,South,0,0.0,0.0,3,23.4
AB019165,Control,Power,Desktop,East,1,2542.04,0.0,11,52.3
AB019166,Control,New,Mobile,North,0,0.0,0.0,5,26.6
AB019167,Control,Returning,Mobile,South,0,0.0,0.0,5,13.0
AB019168,Control,Returning,Tablet,West,0,0.0,0.0,3,19.4
AB019169,Control,Returning,Mobile,West,0,0.0,0.0,1,5.9
AB019170,Control,Returning,Mobile,South,0,0.0,0.0,7,21.6
AB019171,Control,Returning,Mobile,North,1,1167.59,0.0,2,8.2
AB019172,Control,Returning,Mobile,South,0,0.0,0.0,8,30.0
AB019173,Control,Returning,Mobile,South,0,0.0,0.0,4,21.0
AB019174,Control,Returning,Mobile,West,0,0.0,0.0,2,11.2
AB019175,Control,Returning,Mobile,West,0,0.0,0.0,8,59.5
AB019176,Control,Returning,Mobile,North,0,0.0,0.0,4,12.4
AB019177,Control,Power,Tablet,West,0,0.0,0.0,8,52.3
AB019178,Control,New,Mobile,West,1,776.94,0.0,8,39.9
AB019179,Control,Returning,Mobile,North,1,1736.32,0.0,10,61.0
AB019180,Control,Returning,Mobile,West,0,0.0,0.0,5,14.4
AB019181,Control,New,Mobile,South,0,0.0,0.0,6,42.4
AB019182,Control,New,Mobile,West,0,0.0,0.0,5,14.4
AB019183,Control,Returning,Mobile,South,0,0.0,0.0,5,13.0
AB019184,Control,New,Desktop,South,0,0.0,0.0,8,50.1
AB019185,Control,Power,Mobile,East,0,0.0,0.0,1,4.9
AB019186,Control,New,Mobile,South,0,0.0,0.0,3,12.9
AB019187,Control,Power,Mobile,West,0,0.0,0.0,8,37.5
AB019188,Control,New,Desktop,South,0,0.0,0.0,7,26.3
AB019189,Control,Returning,Mobile,North,0,0.0,0.0,7,54.2
AB019190,Control,Power,Mobile,South,0,0.0,0.0,5,30.7
AB019191,Control,New,Mobile,West,0,0.0,0.0,4,27.4
AB019192,Control,New,Mobile,South,0,0.0,0.0,3,20.7
AB019193,Control,New,Mobile,East,0,0.0,0.0,3,23.3
AB019194,Control,Returning,Desktop,West,0,0.0,0.0,1,3.7
AB019195,Control,New,Mobile,East,0,0.0,0.0,7,28.6
AB019196,Control,New,Mobile,North,0,0.0,0.0,1,3.9
AB019197,Control,Returning,Mobile,South,0,0.0,0.0,6,33.7
AB019198,Control,New,Mobile,East,0,0.0,0.0,8,44.4
AB019199,Control,Power,Desktop,South,0,0.0,0.0,1,2.5
AB019200,Control,Power,Mobile,East,0,0.0,0.0,7,21.0
AB019201,Control,Returning,Mobile,East,0,0.0,0.0,4,22.1
AB019202,Control,Power,Mobile,South,1,2604.16,0.0,3,10.5
AB019203,Control,Returning,Mobile,North,0,0.0,0.0,1,4.1
AB019204,Control,New,Tablet,West,0,0.0,0.0,4,12.3
AB019205,Control,Returning,Mobile,South,1,933.93,0.0,6,18.9
AB019206,Control,New,Mobile,West,0,0.0,0.0,3,20.2
AB019207,Control,Power,Mobile,East,1,2297.1,0.0,8,44.8
AB019208,Control,Power,Desktop,North,0,0.0,0.0,2,14.9
AB019209,Control,Returning,Desktop,West,0,0.0,0.0,1,4.2
AB019210,Control,Power,Mobile,East,0,0.0,0.0,4,13.3
AB019211,Control,New,Desktop,South,0,0.0,0.0,1,3.1
AB019212,Control,Returning,Mobile,West,0,0.0,0.0,3,12.3
AB019213,Control,Power,Mobile,South,1,3757.0,0.0,2,7.5
AB019214,Control,New,Mobile,South,0,0.0,0.0,4,21.5
AB019215,Control,Returning,Mobile,South,0,0.0,0.0,3,18.9
AB019216,Control,Returning,Mobile,North,0,0.0,0.0,1,8.0
AB019217,Control,Returning,Mobile,West,0,0.0,0.0,3,23.1
AB019218,Control,Power,Mobile,North,0,0.0,0.0,8,37.5
AB019219,Control,Power,Mobile,South,0,0.0,0.0,7,53.6
AB019220,Control,New,Desktop,East,0,0.0,0.0,8,26.8
AB019221,Control,Returning,Mobile,East,0,0.0,0.0,6,40.6
AB019222,Control,New,Mobile,West,0,0.0,0.0,1,6.0
AB019223,Control,Returning,Mobile,South,0,0.0,0.0,8,63.1
AB019224,Control,Returning,Desktop,South,0,0.0,0.0,3,22.8
AB019225,Control,Power,Tablet,North,0,0.0,0.0,3,19.5
AB019226,Control,Returning,Mobile,South,0,0.0,0.0,3,19.5
AB019227,Control,Power,Desktop,South,0,0.0,0.0,2,13.5
AB019228,Control,Power,Tablet,West,0,0.0,0.0,6,16.6
AB019229,Control,Returning,Mobile,East,0,0.0,0.0,5,33.1
AB019230,Control,Returning,Tablet,West,0,0.0,0.0,5,15.9
AB019231,Control,Returning,Mobile,North,1,842.54,0.0,12,69.5
AB019232,Control,Returning,Mobile,East,0,0.0,0.0,2,12.1
AB019233,Control,New,Mobile,East,0,0.0,0.0,8,35.4
AB019234,Control,Returning,Mobile,North,0,0.0,0.0,6,15.7
AB019235,Control,Returning,Mobile,North,0,0.0,0.0,2,14.2
AB019236,Control,New,Tablet,East,0,0.0,0.0,5,23.4
AB019237,Control,New,Mobile,East,0,0.0,0.0,8,23.5
AB019238,Control,New,Desktop,South,0,0.0,0.0,3,8.1
AB019239,Control,Returning,Desktop,South,0,0.0,0.0,4,21.2
AB019240,Control,Returning,Desktop,East,0,0.0,0.0,4,30.5
AB019241,Control,Power,Mobile,North,1,3233.98,0.0,6,32.2
AB019242,Control,Returning,Mobile,West,0,0.0,0.0,3,7.8
AB019243,Control,Returning,Mobile,North,0,0.0,0.0,6,37.8
AB019244,Control,New,Desktop,West,0,0.0,0.0,8,37.6
AB019245,Control,Returning,Desktop,West,0,0.0,0.0,8,63.8
AB019246,Control,Power,Tablet,North,1,3013.6,0.0,9,41.1
AB019247,Control,Power,Mobile,North,0,0.0,0.0,8,25.5
AB019248,Control,Power,Mobile,North,0,0.0,0.0,6,29.9
AB019249,Control,Returning,Desktop,North,0,0.0,0.0,7,54.7
AB019250,Control,New,Mobile,North,0,0.0,0.0,1,5.0
AB019251,Control,Returning,Mobile,South,1,1588.58,0.0,5,30.8
AB019252,Control,New,Desktop,South,0,0.0,0.0,2,12.9
AB019253,Control,New,Mobile,West,1,910.81,0.0,6,41.7
AB019254,Control,New,Desktop,West,0,0.0,0.0,7,19.4
AB019255,Control,New,Desktop,South,0,0.0,0.0,1,6.2
AB019256,Control,New,Mobile,North,0,0.0,0.0,4,12.8
AB019257,Control,New,Mobile,North,0,0.0,0.0,5,18.3
AB019258,Control,Returning,Mobile,North,0,0.0,0.0,8,44.4
AB019259,Control,New,Mobile,North,0,0.0,0.0,7,18.8
AB019260,Control,Power,Desktop,South,0,0.0,0.0,6,20.5
AB019261,Control,New,Mobile,North,0,0.0,0.0,4,28.7
AB019262,Control,Returning,Desktop,West,0,0.0,0.0,7,52.1
AB019263,Control,New,Tablet,East,0,0.0,0.0,3,17.4
AB019264,Control,Returning,Mobile,West,0,0.0,0.0,1,5.1
AB019265,Control,New,Mobile,North,0,0.0,0.0,2,9.3
AB019266,Control,New,Desktop,East,0,0.0,0.0,1,4.4
AB019267,Control,Returning,Mobile,East,0,0.0,0.0,7,24.8
AB019268,Control,Power,Mobile,West,0,0.0,0.0,4,23.3
AB019269,Control,Power,Desktop,East,0,0.0,0.0,4,14.7
AB019270,Control,Power,Mobile,East,1,4004.18,0.0,9,27.3
AB019271,Control,Power,Mobile,West,1,1701.75,0.0,6,30.4
AB019272,Control,Power,Desktop,West,0,0.0,0.0,4,16.9
AB019273,Control,New,Mobile,East,0,0.0,0.0,4,15.4
AB019274,Control,New,Mobile,East,0,0.0,0.0,7,18.3
AB019275,Control,Returning,Mobile,East,0,0.0,0.0,8,30.9
AB019276,Control,New,Tablet,West,1,921.28,0.0,5,39.4
AB019277,Control,Returning,Mobile,North,0,0.0,0.0,8,54.4
AB019278,Control,Power,Desktop,South,0,0.0,0.0,7,44.0
AB019279,Control,New,Desktop,West,0,0.0,0.0,2,6.0
AB019280,Control,Returning,Mobile,North,0,0.0,0.0,1,5.6
AB019281,Control,Returning,Mobile,East,0,0.0,0.0,6,45.3
AB019282,Control,Returning,Mobile,West,0,0.0,0.0,2,13.9
AB019283,Control,Power,Mobile,West,0,0.0,0.0,8,29.4
AB019284,Control,Returning,Desktop,East,0,0.0,0.0,3,9.7
AB019285,Control,New,Mobile,West,0,0.0,0.0,5,23.0
AB019286,Control,New,Mobile,East,0,0.0,0.0,1,6.1
AB019287,Control,New,Mobile,South,0,0.0,0.0,4,25.8
AB019288,Control,Power,Desktop,North,0,0.0,0.0,4,29.6
AB019289,Control,Returning,Mobile,West,0,0.0,0.0,8,50.1
AB019290,Control,Power,Mobile,North,0,0.0,0.0,8,52.8
AB019291,Control,New,Desktop,North,0,0.0,0.0,8,27.4
AB019292,Control,New,Desktop,South,0,0.0,0.0,4,12.1
AB019293,Control,Returning,Tablet,West,0,0.0,0.0,6,30.2
AB019294,Control,Power,Tablet,North,1,2507.59,0.0,11,40.9
AB019295,Control,Returning,Mobile,South,0,0.0,0.0,7,28.4
AB019296,Control,Returning,Desktop,North,0,0.0,0.0,3,7.9
AB019297,Control,New,Mobile,South,0,0.0,0.0,6,23.8
AB019298,Control,New,Mobile,East,0,0.0,0.0,7,30.1
AB019299,Control,Returning,Tablet,East,0,0.0,0.0,6,27.5
AB019300,Control,Returning,Desktop,South,0,0.0,0.0,4,14.3
AB019301,Control,Power,Mobile,East,0,0.0,0.0,8,26.3
AB019302,Control,Returning,Mobile,North,0,0.0,0.0,4,30.1
AB019303,Control,Returning,Tablet,East,0,0.0,0.0,5,27.2
AB019304,Control,New,Mobile,East,0,0.0,0.0,6,38.1
AB019305,Control,New,Desktop,South,0,0.0,0.0,2,12.2
AB019306,Control,Power,Mobile,South,0,0.0,0.0,5,31.6
AB019307,Control,Returning,Mobile,East,0,0.0,0.0,4,23.2
AB019308,Control,New,Mobile,South,0,0.0,0.0,5,33.4
AB019309,Control,New,Mobile,South,0,0.0,0.0,8,40.4
AB019310,Control,Power,Mobile,West,0,0.0,0.0,8,35.2
AB019311,Control,Returning,Desktop,North,0,0.0,0.0,2,10.2
AB019312,Control,Power,Mobile,South,0,0.0,0.0,8,26.5
AB019313,Control,Returning,Mobile,South,1,1505.24,0.0,7,18.2
AB019314,Control,New,Mobile,North,0,0.0,0.0,3,16.9
AB019315,Control,Returning,Desktop,East,0,0.0,0.0,4,30.0
AB019316,Control,Returning,Desktop,West,0,0.0,0.0,7,34.9
AB019317,Control,Returning,Desktop,North,0,0.0,0.0,6,46.1
AB019318,Control,Power,Mobile,North,0,0.0,0.0,4,30.7
AB019319,Control,Power,Desktop,South,0,0.0,0.0,4,12.2
AB019320,Control,Returning,Desktop,West,0,0.0,0.0,8,24.6
AB019321,Control,New,Mobile,North,0,0.0,0.0,4,10.0
AB019322,Control,Returning,Mobile,West,0,0.0,0.0,8,42.8
AB019323,Control,New,Mobile,East,0,0.0,0.0,3,18.9
AB019324,Control,New,Desktop,West,0,0.0,0.0,7,25.4
AB019325,Control,Returning,Desktop,North,1,1550.87,0.0,6,34.7
AB019326,Control,New,Mobile,South,0,0.0,0.0,6,46.8
AB019327,Control,New,Mobile,North,0,0.0,0.0,7,50.5
AB019328,Control,New,Desktop,North,0,0.0,0.0,4,20.0
AB019329,Control,Power,Desktop,North,1,3745.2,0.0,8,59.6
AB019330,Control,Power,Mobile,East,0,0.0,0.0,6,28.7
AB019331,Control,New,Mobile,West,0,0.0,0.0,5,20.4
AB019332,Control,Power,Desktop,North,0,0.0,0.0,8,63.8
AB019333,Control,New,Mobile,East,0,0.0,0.0,5,31.6
AB019334,Control,Returning,Desktop,South,1,1149.49,0.0,7,27.5
AB019335,Control,New,Tablet,South,1,429.86,0.0,4,28.1
AB019336,Control,Power,Mobile,West,0,0.0,0.0,6,27.2
AB019337,Control,New,Mobile,East,0,0.0,0.0,8,40.9
AB019338,Control,New,Mobile,North,0,0.0,0.0,2,14.0
AB019339,Control,New,Mobile,North,0,0.0,0.0,4,23.2
AB019340,Control,New,Desktop,North,0,0.0,0.0,7,55.3
AB019341,Control,Power,Desktop,North,0,0.0,0.0,4,14.8
AB019342,Control,New,Mobile,South,0,0.0,0.0,1,5.1
AB019343,Control,Returning,Mobile,North,0,0.0,0.0,2,6.2
AB019344,Control,Power,Desktop,South,0,0.0,0.0,4,22.9
AB019345,Control,Returning,Mobile,East,0,0.0,0.0,4,19.6
AB019346,Control,New,Mobile,East,0,0.0,0.0,1,7.7
AB019347,Control,New,Desktop,East,0,0.0,0.0,8,39.9
AB019348,Control,Returning,Desktop,South,0,0.0,0.0,8,24.0
AB019349,Control,Power,Desktop,South,0,0.0,0.0,2,8.5
AB019350,Control,New,Tablet,East,0,0.0,0.0,6,20.8
AB019351,Control,New,Desktop,South,0,0.0,0.0,8,39.7
AB019352,Control,Returning,Mobile,North,0,0.0,0.0,8,34.1
AB019353,Control,Returning,Desktop,North,1,1438.84,0.0,9,36.4
AB019354,Control,New,Mobile,North,0,0.0,0.0,6,27.2
AB019355,Control,Returning,Desktop,South,0,0.0,0.0,4,21.7
AB019356,Control,Returning,Mobile,East,0,0.0,0.0,7,36.5
AB019357,Control,Returning,Mobile,North,0,0.0,0.0,5,36.6
AB019358,Control,New,Mobile,East,0,0.0,0.0,1,6.5
AB019359,Control,New,Mobile,South,1,816.25,0.0,2,13.8
AB019360,Control,Power,Mobile,South,0,0.0,0.0,6,40.7
AB019361,Control,Returning,Mobile,West,0,0.0,0.0,8,30.3
AB019362,Control,Returning,Desktop,North,0,0.0,0.0,3,8.5
AB019363,Control,New,Mobile,West,0,0.0,0.0,6,43.7
AB019364,Control,New,Desktop,North,0,0.0,0.0,7,43.1
AB019365,Control,New,Mobile,South,0,0.0,0.0,2,13.3
AB019366,Control,New,Mobile,East,0,0.0,0.0,7,32.3
AB019367,Control,New,Mobile,North,0,0.0,0.0,3,18.6
AB019368,Control,New,Desktop,South,0,0.0,0.0,1,5.7
AB019369,Control,Returning,Desktop,South,0,0.0,0.0,7,24.2
AB019370,Control,New,Desktop,East,1,771.89,0.0,3,19.2
AB019371,Control,New,Tablet,East,0,0.0,0.0,5,24.2
AB019372,Control,Returning,Mobile,South,0,0.0,0.0,1,3.9
AB019373,Control,Returning,Mobile,South,0,0.0,0.0,4,14.3
AB019374,Control,Returning,Mobile,North,0,0.0,0.0,6,24.3
AB019375,Control,New,Desktop,South,0,0.0,0.0,4,12.5
AB019376,Control,Power,Tablet,East,0,0.0,0.0,5,29.0
AB019377,Control,Power,Mobile,East,0,0.0,0.0,8,62.2
AB019378,Control,Returning,Desktop,East,0,0.0,0.0,3,19.7
AB019379,Control,Power,Mobile,South,0,0.0,0.0,1,4.7
AB019380,Control,New,Desktop,East,0,0.0,0.0,1,5.7
AB019381,Control,Power,Desktop,South,0,0.0,0.0,2,12.9
AB019382,Control,Returning,Mobile,West,0,0.0,0.0,5,39.6
AB019383,Control,Returning,Mobile,North,0,0.0,0.0,2,14.7
AB019384,Control,Power,Desktop,North,0,0.0,0.0,1,3.2
AB019385,Control,New,Desktop,North,0,0.0,0.0,5,30.8
AB019386,Control,New,Mobile,West,0,0.0,0.0,2,6.1
AB019387,Control,New,Desktop,South,0,0.0,0.0,4,26.7
AB019388,Control,New,Mobile,North,0,0.0,0.0,2,7.4
AB019389,Control,Returning,Mobile,West,1,1106.26,0.0,11,78.6
AB019390,Control,New,Mobile,West,0,0.0,0.0,2,9.4
AB019391,Control,Power,Mobile,West,0,0.0,0.0,6,36.1
AB019392,Control,Power,Desktop,West,0,0.0,0.0,3,13.8
AB019393,Control,Returning,Mobile,East,0,0.0,0.0,5,29.2
AB019394,Control,Returning,Desktop,South,0,0.0,0.0,3,10.5
AB019395,Control,Power,Tablet,North,0,0.0,0.0,8,49.1
AB019396,Control,New,Mobile,South,0,0.0,0.0,8,21.2
AB019397,Control,New,Mobile,North,0,0.0,0.0,8,51.1
AB019398,Control,New,Desktop,West,0,0.0,0.0,2,7.7
AB019399,Control,Returning,Mobile,West,0,0.0,0.0,2,6.1
AB019400,Control,Returning,Desktop,North,0,0.0,0.0,1,3.3
AB019401,Control,New,Desktop,West,0,0.0,0.0,5,29.9
AB019402,Control,New,Mobile,South,0,0.0,0.0,5,35.6
AB019403,Control,New,Desktop,North,0,0.0,0.0,6,36.6
AB019404,Control,New,Mobile,West,0,0.0,0.0,5,20.8
AB019405,Control,Power,Desktop,South,0,0.0,0.0,6,23.9
AB019406,Control,New,Tablet,West,0,0.0,0.0,8,58.2
AB019407,Control,Returning,Mobile,South,0,0.0,0.0,4,14.2
AB019408,Control,New,Mobile,South,0,0.0,0.0,6,40.9
AB019409,Control,New,Mobile,South,0,0.0,0.0,8,22.3
AB019410,Control,New,Mobile,North,1,825.81,0.0,5,20.6
AB019411,Control,Returning,Mobile,North,0,0.0,0.0,6,42.8
AB019412,Control,Returning,Mobile,West,0,0.0,0.0,6,20.5
AB019413,Control,New,Tablet,South,0,0.0,0.0,1,7.5
AB019414,Control,Returning,Desktop,North,0,0.0,0.0,6,37.5
AB019415,Control,Returning,Mobile,South,0,0.0,0.0,4,23.0
AB019416,Control,Returning,Mobile,North,0,0.0,0.0,3,15.1
AB019417,Control,Power,Desktop,West,1,1561.96,0.0,11,77.7
AB019418,Control,Returning,Mobile,North,0,0.0,0.0,8,23.6
AB019419,Control,New,Mobile,South,0,0.0,0.0,3,23.0
AB019420,Control,New,Mobile,East,0,0.0,0.0,6,41.5
AB019421,Control,New,Tablet,East,0,0.0,0.0,3,16.6
AB019422,Control,Returning,Desktop,West,0,0.0,0.0,7,50.0
AB019423,Control,Returning,Mobile,South,0,0.0,0.0,3,10.2
AB019424,Control,Returning,Desktop,South,0,0.0,0.0,6,36.0
AB019425,Control,Power,Mobile,East,0,0.0,0.0,6,37.6
AB019426,Control,Returning,Mobile,East,0,0.0,0.0,7,27.3
AB019427,Control,Returning,Desktop,South,0,0.0,0.0,4,16.9
AB019428,Control,Power,Desktop,West,0,0.0,0.0,2,10.7
AB019429,Control,Returning,Mobile,North,0,0.0,0.0,2,13.3
AB019430,Control,Power,Mobile,South,0,0.0,0.0,8,32.7
AB019431,Control,Power,Tablet,North,0,0.0,0.0,6,32.6
AB019432,Control,Returning,Tablet,East,0,0.0,0.0,5,27.7
AB019433,Control,New,Desktop,West,0,0.0,0.0,6,27.6
AB019434,Control,Returning,Desktop,East,0,0.0,0.0,2,7.5
AB019435,Control,Returning,Desktop,East,0,0.0,0.0,6,30.7
AB019436,Control,Power,Desktop,North,0,0.0,0.0,1,5.8
AB019437,Control,New,Desktop,East,0,0.0,0.0,5,35.8
AB019438,Control,Power,Mobile,East,0,0.0,0.0,4,22.7
AB019439,Control,Power,Mobile,East,0,0.0,0.0,7,49.5
